id,site
306,"{""id"": 306, ""name"": ""CUSCO-AP_cuz002"", ""state"": ""CLOSED"", ""it_key"": ""zz306"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3108"", ""site_town"": ""Cusco"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""306"", ""country_code"": ""51"", ""country_name"": ""Peru"", ""customer_name"": ""Lan Chile"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""955"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""122"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""5184249351"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""515311"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 10, ""number_pre_analysis_name"": ""PER_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": false, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
430,"{""id"": 430, ""name"": ""270_BARCELONA"", ""state"": ""OPENED"", ""it_key"": ""zz430"", ""pidflo"": ""<?xml version=\""1.0\"" encoding=\""UTF-8\""?><presence xmlns=\""urn:ietf:params:xml:ns:pidf\"" xmlns:gp=\""urn:ietf:params:xml:ns:pidf:geopriv10\"" xmlns:cl=\""urn:ietf:params:xml:ns:pidf:geopriv10:civicLoc\"" xmlns:btd=\""http://btd.orange-business.com\"" entity=\""pres:geotarget@btip.orange-business.com\""><tuple id=\""sg89ae\""><status><gp:geopriv><gp:location-info><cl:civicAddress><cl:country>ES</cl:country><cl:A1>BARCELONA</cl:A1><cl:A3>Barcelona</cl:A3><cl:A6>Paseo Zona Franca</cl:A6><cl:HNO>137/139</cl:HNO><cl:STS>calle</cl:STS><cl:PC>08038</cl:PC></cl:civicAddress></gp:location-info><gp:usage-rules></gp:usage-rules></gp:geopriv></status></tuple></presence>"", ""scl_id"": null, ""vpn_id"": ""3105"", ""site_town"": ""BTD madk6183-1"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""430"", ""country_code"": ""34"", ""country_name"": ""Spain"", ""customer_name"": ""Orange Business Services (OBS) CVS (IN)"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""941"", ""dto_for_incoming"": true, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": ""EXCP_EXCP_FACKECC_RET_CODES"", ""called_header_list"": [], ""customer_reference"": ""6183"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""34917819300"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""342705300"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""ESP_Onnet_Empty"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
376201,"{""id"": 376201, ""name"": ""POLICE"", ""state"": ""OPENED"", ""it_key"": ""CD0GWUUJ73"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10000138"", ""site_town"": ""VITTEL"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""376201"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""MAIRIE DE VITTEL"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD02ESV19B"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33329080017"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""335017"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
45123,"{""id"": 45123, ""name"": ""CHAMNORD"", ""state"": ""OPENED"", ""it_key"": ""CD02VU4FFB"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10000277"", ""site_town"": ""CHAMBERY"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""45123"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""LAPANIERE ( panification aix )"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""e-telephonie"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD02VWHRE0"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": 1, ""prefix_international"": ""00"", ""default_public_number"": ""33479695947"", ""incoming_call_limiter"": 1, ""outgoing_call_limiter"": 1, ""default_private_number"": ""33"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 21, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
405,"{""id"": 405, ""name"": ""MEXICOCITY_Cargo_VON"", ""state"": ""OPENED"", ""it_key"": ""zz405"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3108"", ""site_town"": ""Mexico City MEXICO"", ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""405"", ""country_code"": ""52"", ""country_name"": ""Mexico"", ""customer_name"": ""Lan Chile"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""122"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""525557869555"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""525255201"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""MEX_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
622,"{""id"": 622, ""name"": ""~907_London_test_bed"", ""state"": ""OPENED"", ""it_key"": ""zz622"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3105"", ""site_town"": null, ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""622"", ""country_code"": ""44"", ""country_name"": ""United Kingdom"", ""customer_name"": ""Orange Business Services (OBS) CVS (IN)"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": null, ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""44"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""449075000"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 13, ""number_pre_analysis_name"": ""GBR_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": true}"
581,"{""id"": 581, ""name"": ""327_Amsterdam_ams500"", ""state"": ""OPENED"", ""it_key"": ""zz581"", ""pidflo"": ""<?xml version=\""1.0\"" encoding=\""UTF-8\""?><presence xmlns=\""urn:ietf:params:xml:ns:pidf\"" xmlns:gp=\""urn:ietf:params:xml:ns:pidf:geopriv10\"" xmlns:cl=\""urn:ietf:params:xml:ns:pidf:geopriv10:civicLoc\"" xmlns:btd=\""http://btd.orange-business.com\"" entity=\""pres:geotarget@btip.orange-business.com\""><tuple id=\""sg89ae\""><status><gp:geopriv><gp:location-info><cl:civicAddress><cl:country>NL</cl:country><cl:A3>Amsterdam</cl:A3><cl:A6>Radarweg</cl:A6><cl:HNO>60</cl:HNO><cl:PC>1043NT</cl:PC></cl:civicAddress></gp:location-info><gp:usage-rules></gp:usage-rules></gp:geopriv></status></tuple></presence>"", ""scl_id"": null, ""vpn_id"": ""3105"", ""site_town"": ""BTD Equant_Split"", ""site_type"": ""NORMAL_MULTI_CONNECTED"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""581"", ""country_code"": ""31"", ""country_name"": ""Netherlands"", ""customer_name"": ""Orange Business Services (OBS) CVS (IN)"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""964"", ""dto_for_incoming"": true, ""group_of_sa_equip"": ""NETHERLANDS"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""6183"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""31206069100"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""313279100"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""NLD_Onnet_Empty"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
694,"{""id"": 694, ""name"": ""VON - General_1"", ""state"": ""OPENED"", ""it_key"": ""zz694"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3117"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""694"", ""country_code"": ""1"", ""country_name"": ""USA"", ""customer_name"": ""ST Microelectronics"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""3686"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""1"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""130672000"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""USA_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
696,"{""id"": 696, ""name"": ""VON - General_3"", ""state"": ""OPENED"", ""it_key"": ""zz696"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3117"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""696"", ""country_code"": ""65"", ""country_name"": ""Singapore"", ""customer_name"": ""ST Microelectronics"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""3686"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""65"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""6530678000"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""SGP_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
697,"{""id"": 697, ""name"": ""VON - Lugano"", ""state"": ""OPENED"", ""it_key"": ""zz697"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3117"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""697"", ""country_code"": ""41"", ""country_name"": ""Switzerland"", ""customer_name"": ""ST Microelectronics"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""3686"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""41"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""4130698888"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""CHE_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
700,"{""id"": 700, ""name"": ""VON - Kista"", ""state"": ""CLOSED"", ""it_key"": ""zz700"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3117"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""700"", ""country_code"": ""46"", ""country_name"": ""Sweden"", ""customer_name"": ""ST Microelectronics"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""3686"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""46"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""4630728888"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""SWE_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
702,"{""id"": 702, ""name"": ""testThomas"", ""state"": ""OPENED"", ""it_key"": ""zz702"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3103"", ""site_town"": null, ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""702"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""DemoNet-Equant VoIP Demo"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""604"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""33"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 13, ""number_pre_analysis_name"": ""FRA_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
726,"{""id"": 726, ""name"": ""VON - Chengdu"", ""state"": ""OPENED"", ""it_key"": ""zz726"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3117"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""726"", ""country_code"": ""86"", ""country_name"": ""China (PRC)"", ""customer_name"": ""ST Microelectronics"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""3686"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""86"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""8630968888"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""CHN_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
729,"{""id"": 729, ""name"": ""VON - Manaus"", ""state"": ""OPENED"", ""it_key"": ""zz729"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3117"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""729"", ""country_code"": ""55"", ""country_name"": ""Brazil"", ""customer_name"": ""ST Microelectronics"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""3686"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""55"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""5531028888"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""BRA_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
16497,"{""id"": 16497, ""name"": ""MEDICCENTREDOMERAT"", ""state"": ""OPENED"", ""it_key"": ""CD00VV01AD"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""4292"", ""site_town"": ""DOMERAT"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""16497"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""Medic Centre Equipement"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""998"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""671373"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": 12, ""prefix_international"": ""00"", ""default_public_number"": ""33470037272"", ""incoming_call_limiter"": 12, ""outgoing_call_limiter"": 12, ""default_private_number"": ""335172"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""zzz_FRA_0_00_00_"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": false, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
732,"{""id"": 732, ""name"": ""VON - Monterrey"", ""state"": ""OPENED"", ""it_key"": ""zz732"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3117"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""732"", ""country_code"": ""52"", ""country_name"": ""Mexico"", ""customer_name"": ""ST Microelectronics"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""3686"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""52"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""5231068888"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""MEX_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
