vpn_code,id,data
,5061,"{""id"" : 5061, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5062,"{""id"" : 5062, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5063,"{""id"" : 5063, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5064,"{""id"" : 5064, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5065,"{""id"" : 5065, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5066,"{""id"" : 5066, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5067,"{""id"" : 5067, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5068,"{""id"" : 5068, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5069,"{""id"" : 5069, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5070,"{""id"" : 5070, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5071,"{""id"" : 5071, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5072,"{""id"" : 5072, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5073,"{""id"" : 5073, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5074,"{""id"" : 5074, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5075,"{""id"" : 5075, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5076,"{""id"" : 5076, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5077,"{""id"" : 5077, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5078,"{""id"" : 5078, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5079,"{""id"" : 5079, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5080,"{""id"" : 5080, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5081,"{""id"" : 5081, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5082,"{""id"" : 5082, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5083,"{""id"" : 5083, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5084,"{""id"" : 5084, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5085,"{""id"" : 5085, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5086,"{""id"" : 5086, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5087,"{""id"" : 5087, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5088,"{""id"" : 5088, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5089,"{""id"" : 5089, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5090,"{""id"" : 5090, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5091,"{""id"" : 5091, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5092,"{""id"" : 5092, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5093,"{""id"" : 5093, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5711,"{""id"" : 5711, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5713,"{""id"" : 5713, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5714,"{""id"" : 5714, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5715,"{""id"" : 5715, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=national.3.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5716,"{""id"" : 5716, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5718,"{""id"" : 5718, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5720,"{""id"" : 5720, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5724,"{""id"" : 5724, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5728,"{""id"" : 5728, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5730,"{""id"" : 5730, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5733,"{""id"" : 5733, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5734,"{""id"" : 5734, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5739,"{""id"" : 5739, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5531,"{""id"" : 5531, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5532,"{""id"" : 5532, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,16005,"{""id"" : 16005, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : null, ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : null, ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5533,"{""id"" : 5533, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5534,"{""id"" : 5534, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5742,"{""id"" : 5742, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5746,"{""id"" : 5746, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5748,"{""id"" : 5748, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5750,"{""id"" : 5750, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5754,"{""id"" : 5754, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5755,"{""id"" : 5755, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,11443,"{""id"" : 11443, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,11478,"{""id"" : 11478, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5765,"{""id"" : 5765, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5767,"{""id"" : 5767, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5769,"{""id"" : 5769, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5775,"{""id"" : 5775, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : ""null migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix F ALLBACK  FALLBACK  migrated to NBI 06500089 from 05118028 and phone-context=nprtspa.126.PORprefix"", ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5776,"{""id"" : 5776, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,11481,"{""id"" : 11481, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5777,"{""id"" : 5777, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5778,"{""id"" : 5778, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
,5779,"{""id"" : 5779, ""input_prefix"" : ""INPUT_PREFIX"", ""routing_prefix"" : ""phone-context=+44"", ""output_prefix"" : ""OUTPUT_PREFIX"", ""portability_type"" : ""PORTED_OUT"", ""req_uri_additional_parameters"" : ""phone-context=+44"", ""comment"" : null, ""bcr_product"" : ""RETAIL"", ""bcr_region"" : null}"
